#CODE;ENGLISH;x

EVTDESC8200;Your shameful backing of a false Pope must end now. The Holy Father has agreed that the throne of [Root.PrimaryTitle.GetName] should pass to me so that the realm can be brought back into the true [From.Religion.GetName] fold. Submit to this demand peacefully or face the consequences. The righteous stand behind me!\n\nSigned,\n[From.GetTitledName];x
EVTDESC8201;Rather than letting civil war tear the realm apart, [From.GetTitledName] has agreed to relinquish the throne to me. Your valuable support in this conflict will not be forgotten.\n\nSincerely,\n[FromFrom.GetTitledName];x
EVTDESC8202;Under pressure from the papally sanctioned Antiking Faction, [From.GetTitledName] has agreed to relinquish the throne.;x
EVTDESC8203;Rather than risking civil war tearing the realm apart, I have decided to give in to your demand and relinquish the throne. But this treacherous act of blackmail will not be forgotten...\n\nSigned,\n[From.GetTitledName];x
EVTDESC8210;You have shown yourself weak and I speak for all the clans when I say that it is time for you to hand over the bridle to someone more worthy.\n\nSigned,\n[From.GetTitledName];x
EVTDESC8211;The weak Khan has agreed to our demands and have to surrender himself to us.;x
EVTDESC8212;A faction led by disgruntled Clan-Chiefs have ended without bloodshed as the previous Khan surrendered.;x
EVTDESC8213;I surrender myself to you [Root.GetTitledName] and only beg of you to have mercy upon me and my house...;x
EVTDESC8215;For too long, you have restricted the political influence of your vassals. The time has come to give the [Root.GetCouncilName] more power! Submit to this demand peacefully or face the consequences. Rest assure that I have gathered others who are equally upset...\n\nSigned,\n[From.GetTitledName];x
EVTDESC8216;Rather than letting civil war tear the realm apart, [From.GetTitledName] has agreed to give the [Root.GetCouncilName] more powers in deciding the policies of the realm. Your valuable support in this matter will not be forgotten.\n\nSincerely,\n[FromFrom.GetTitledName];x
EVTDESC8217;Under pressure from a powerful Faction, §Y[From.GetTitledName]§! has agreed to increase the power of the [Root.GetCouncilName].;x
EVTDESC8218;Rather than risking civil war tearing the realm apart, I have decided to give in to your demand and give the [Root.GetCouncilName] more powers in deciding the policies of the realm. But this treacherous act of blackmail will not be forgotten...\n\nSigned,\n[From.GetTitledName];x
EVTDESC8220;You are a tyrant and a [GetFromRootInsult]! We will no longer stand idly by as you ignore the Council and the well-being of your subjects. The time has come for you to abdicate in favor of [new_title_holder.GetFullName]! Submit to this demand peacefully or face the consequences.\n\nSigned,\n[From.GetTitledName];x
EVTDESC8221;Rather than letting civil war tear the realm apart, [From.GetTitledName] has agreed to give up [From.GetHerHis] title for the good of the realm. We have chosen [new_title_holder.GetFullName] as our new ruler. Your valuable support in this matter will not be forgotten.\n\nSincerely,\n[FromFrom.GetTitledName];x
EVTDESC8222;Under pressure from a powerful Faction, §Y[From.GetTitledName]§! has agreed to abdicate the throne. Hail the new ruler, §Y[new_title_holder.GetFullName]§!!;x
EVTDESC8223;Rather than risking civil war tearing the realm apart, I have decided to give in to your demand and abdicate the throne. But this treacherous act of blackmail will not be forgotten...\n\nSigned,\n[From.GetTitledName];x
EVTDESC8225;I am humbled by the responsibility given to me today. I accept the title of [new_title_holder.GetTitle] to serve you every way that I can. Your efforts to make a change will be remembered.\n\n[new_title_holder.GetTitledName];x
EVTDESC8226;The faction led by [From.GetBestName] won their war and have chosen me as successor to the title of [Root.GetTitle]. In the future I am expected to show generosity towards anyone who helped make this happen.;x

EVTOPTA8150;My co-conspirators will provide...;x
EVTOPTA8152;Very well - too bad I will not see it!;x
EVTOPTA8154;I will pay for it myself!;x
EVTOPTA8155;Aaah, that's the stuff!;x
EVTOPTA8156;A million deaths for [FromFrom.GetTitledFirstName]!;x
EVTOPTA8157;Who would hate me so?;x
EVTOPTA8158;[FromFrom.GetTitledFirstName] is surely guilty!;x
EVTOPTA8159;I fear I shall never know;x
EVTOPTA8160;Classic!;x
EVTOPTA8161;Make the preparations;x
EVTOPTA8162;Classic!;x
EVTOPTA8163;Good. But... bad.;x
EVTOPTA8164;I think I will celebrate with... beer.;x
EVTOPTA8165;This is bad...;x
EVTOPTA8166;We will just have to try again;x
EVTOPTA8170;My co-conspirators will know someone...;x
EVTOPTA8172;Expensive, but worthwhile!;x
EVTOPTA8175;Almost there...;x
EVTOPTA8176;Death to [FromFrom.GetTitledFirstName]!;x
EVTOPTA8177;Why? Who? [Root.Religion.GetRandomGodNameCap]...;x
EVTOPTA8178;[FromFrom.GetTitledFirstName] must be behind this!;x
EVTOPTA8179;I guess I'll never know...;x
EVTOPTA8180;Fly, little bird, fly!;x
EVTOPTA8184;Chicken for lunch today, I think;x
EVTOPTA8185;Curses!;x

EVTOPTB8150;Buy a rare poison;x
EVTOPTB8151;Ask the Plot head for funds;x
EVTOPTB8152;Even [Root.PlotTarget.GetHerHis] death is not worth it.;x
EVTOPTB8154;Forget it;x
EVTOPTB8155;Wait, this doesn't smell right!;x
EVTOPTB8170;Bribe a guard;x
EVTOPTB8171;Ask the Plot head for funds;x
EVTOPTB8175;Wait, who's that behind me?!;x

EVTOPTC8150;Hemlock goes well with the Red...;x
EVTOPTC8170;I know the perfect man for the job!;x

EVTOPTD8150;Too expensive - I will bide my time;x

EVTTOOLTIP8152;Ask §Y[This.GetTitledName]§! for funds to kill §Y[This.PlotTarget.GetTitledName]§!;x
EVTTOOLTIP8153;§Y[This.GetTitledName]§! receives the funds;x
EVTTOOLTIP8154;Inform §Y[This.GetTitledName]§! that I will not pay;x
EVTTOOLTIP8155;Poison §Y[This.GetTitledName]§! at the feast next month;x
EVTTOOLTIP8160;Tell §Y[This.GetTitledName]§! of the idea to kill §Y[This.PlotTarget.GetTitledName]§!;x
EVTTOOLTIP8161;Approve the plan;x
EVTTOOLTIP8175;§Y[This.GetTitledName]§! will try §Y[This.GetPossPronoun]§! wings next month;x


EVTOPTA8213;Your clan has served us well, you shall live for now...;x
EVTOPTA8225;Wonderful.;x
EVTOPTA8226;A great honor.;x

EVTOPTB8213;Cowards like you have no place among us!;x

EVTTOOLTIP7500;§Y[Root.TopLiege.GetTitledFirstName]§! receives a letter.;x
EVTTOOLTIP7501;§Y[This.GetTitledFirstName]§! receives your positive reply.;x
EVTTOOLTIP7502;§Y[This.GetTitledFirstName]§! receives your negative reply.;x
EVTTOOLTIP7504;§Y[Root.PlotTarget.GetTitledName]§! receives a thinly veiled ultimatum from the §Y[Root.Liege.GetTitle].;x
EVTTOOLTIP7505;§Y[Root.PlotTarget.GetTitledName]§! receives a letter.;x
EVTTOOLTIP7507;Ultimatum rejected.;x
EVTTOOLTIP7509;Informed you do not agree.;x


EVTDESC7500;My [Root.GetTitle], many of your faithful subjects, myself included, feel that [From.PlotTarget.GetTitledName] has amassed more power and titles than is warranted by [From.PlotTarget.GetHerHis] station. If you were to kindly advise [From.PlotTarget.GetHerHim] to abdicate the [From.PlotTargetTitle.GetFullName] to a vassal, know that this decision would enjoy our wholehearted support.\n\nSigned,\n[From.GetTitledName];x
EVTDESC7501;We must confess to sharing in your concerns regarding the rising affluence of [Root.PlotTarget.GetTitledName]. For the good of the realm, we shall contact [Root.PlotTarget.GetHerHim] forthwith and seek the compromise you suggested.\n\nSigned,\n[From.GetTitledName];x
EVTDESC7502;Don't be a fool, [Root.GetFirstName]! I will not see this realm torn asunder by intrigue and connivery. Abandon this scheme now, or on my oath you'll come to regret it!\n\nSigned,\n[From.GetTitledName];x
EVTDESC7504;My dear [Root.GetTitle], we hope this letter finds you in good health. We have been urged by certain concerned parties to take steps in restoring the precarious balance of power in the realm, and we think it best if you voluntarily abdicate the [From.PlotTargetTitle] to one of your vassals. We are certain you will agree.\n\nSigned,\n[From.Liege.GetTitledName];x
EVTDESC7505;You have upset the delicate balance of power in the realm, [From.PlotTarget.GetTitledFirstName]. Relinquish control of the [From.PlotTargetTitle.GetFullName] to one of your vassals for the good of all, lest my confederates and I accomplish the same through force of arms.\n\nSigned,\n[From.GetTitledName];x
EVTDESC7506;Though I am sure I shall curse your name until the end of times, I will agree to your demand in the interest of peace.\n\nSigned,\n[From.GetTitledName];x
EVTDESC7507;I would no sooner surrender the [Root.PlotTargetTitle.GetFullName] than I would my right arm. If you and your little friends can muster the courage to face me, I shall gladly see you cut down to the last man. Come then!\n\nSigned,\n[From.GetTitledName];x
EVTDESC7508;You put me in a difficult position, my liege, but if you feel this is the best course of action, then so be it. I shall surrender the title.\n\nSigned,\n[From.GetTitledName];x
EVTDESC7509;I assume this is yet another poor attempt at humor, my liege. I shan't surrender that which is rightfully mine, no matter who demands it, by [Root.Religion.GetRandomGodName]!\n\nSigned,\n[From.GetTitledName];x
EVTDESC7510;The [Root.Liege.GetTitle] has managed to arrange the abdication. [Root.PlotTarget.GetTitledFirstName] now rules the [Root.PlotTargetTitle.GetFullName].;x
EVTDESC7511;[Root.PlotTarget.GetTitledFirstName] has refused the [Root.Liege.GetTitle]'s reasonable request to abdicate the [Root.PlotTargetTitle.GetFullName], but at least this has given your liege the impetus to potentially revoke it in the future. It appears you will have to settle on this arrangement for now.;x
EVTDESC7515;Through the machinations of a secret conspiracy of noblemen, [From.GetTitledName] has been forced to abdicate one of [From.GetHerHis] duchies. After much deliberation, the lords of the realm have finally managed to agree on you as the least offensive candidate for the title. Congratulations, [From.GetTitle].;x
EVTDESC7517;[From.GetTitledName] had no eligible vassals to receive the title, so it has been granted to you instead to do with as you see fit.;x

EVTOPTA7500;A commendable initiative.;x
EVTOPTA7504;Very well.;x
EVTOPTA7505;I have little choice.;x
EVTOPTA7507;You will choke on those words, my dear [From.GetTitle].;x
EVTOPTA7508;Very good.;x
EVTOPTA7509;The insolence!;x
EVTOPTA7511;So be it.;x
EVTOPTA7515;Good things come to those who wait.;x

EVTOPTB7500;I will have no part in this scheme.;x
EVTOPTB7504;Has he gone insane?;x
EVTOPTB7505;Never!;x
EVTOPTB7507;Perhaps I should not risk war...;x

EVTOPTC7505;There are no eligible vassals, so you will have to take it yourself.;x



EVTDESC7600;With the aid of your fellow conspirators, you have managed to fabricate a claim on the [Root.PlotTargetTitle.GetFullBaseName].;x
EVTDESC7601;Not only have you failed to fabricate a claim on the [Root.PlotTargetTitle.GetFullBaseName], but your efforts have been discovered. [Root.PlotTarget.GetTitledFirstName] is none too pleased...;x

EVTOPTA7601;This will take some explaining...;x





EVTDESC7000;An unsigned letter arrives.\n\n'My $HONORIFIC$, a little bird has whispered in my ear that you have a $SPOUSE$ you wish would just...go away, and that you might be in need of assistance. Or should I say, assassins...? Should you choose to acquire my services, leave a satchel with the money and the victim's name under the bridge just north of town.';x
EVTDESC7005;Maybe riding alone through the woods wasn't such a good idea after all, as I now find myself surrounded by a band of brigands.;x
EVTDESC7010;Today at lunchtime the [Root.GetMyChancellorName] suddenly burst through the door.\n\n'My $HONORIFIC$, something terrible has happened! While out riding, your wife was killed in an accident as $OPPOSITE_HE_SHE$ was thrown from $OPPOSITE_HIS_HER$ horse! Oh, and it looks like $OPPOSITE_HIS_HER$ saddle might have been tampered with...';x
EVTDESC7015;This morning one of the chambermaids came rushing in.\n\n'My $HONORIFIC$, a terrible accident has occured! Your $SPOUSE$ was found at the bottom of the staircase with a broken neck! Obvoiusly $OPPOSITE_HE_SHE$ must have slipped...';x
EVTDESC7020;This afternoon the sheriff burst through the door, looking pale.\n\n'Black news, my $HONORIFIC$! While out riding your $SPOUSE$ was attacked and robbed by brigands! Showing no mercy, they cut $OPPOSITE_HIS_HER$ down and left $OPPOSITE_HIM_HER$ by the road...';x
EVTDESC7025;Waking up this morning, I found my $SPOUSE$ more cold than usual. I guess $OPPOSITE_HE_SHE$ must have been hiding some illness from me...;x
EVTDESC7030;The sheriff suddenly burst through the door looking exited.\n\n'My $HONORIFIC$, I have splendid news! My men discovered a band of brigands hiding in the forest nearby. I'm glad to report we killed every last one of them!';x
EVTDESC7035;The cook of all people have thwarted my plans.\n\n'My $HONORIFIC$, my $HONORIFIC$! I found a man sneaking around the kitchen trying to poison the lunch I had prepared for your $SPOUSE$! Luckily I happened to catch him.';x
EVTDESC7050;The other plotters haven't lifted a finger against $AMBITION_TARGET_NAME$! Maybe it is time for me to strike...;x
EVTDESC7055;Good news, my $HONORIFIC$! Our plan to let your wife meet $OPPOSITE_HIS_HER$ maker has finally come to fruition.\n\nSincerely,\n\nFROM_CHARACTERNAME;x
EVTDESC7060;My $HONORIFIC$, I write to you with both good and bad news. The bad news is that my attempt to murder your wife failed... The good news is that $OPPOSITE_HE_SHE$ was seriously wounded! So give it a little time and I am sure that the good lord will come and collect $OPPOSITE_HIM_HER$!\n\nSincerely,\n\nFROM_CHARACTERNAME;x
EVTDESC7065;Unfortunately I am writing to you with bad news. Our plan to assassinate your wife has met with failure. The man I trusted to carry out the attempt failed miserably.\n\nSincerely,\n\nFROM_CHARACTERNAME;x
EVTDESC7070;My $HONORIFIC$, despite what you may have heard, I assure you that the moment just wasn't right for carrying out our plan against $AMBITION_TARGET_NAME$. Any half-hearted or ill-conceived attempts at this moment would only risk exposing our intentions without accomplishing our goals. Therefor I deceided it was best to wait for a better opportunity.\n\nSincerely,\n\nFROM_CHARACTERNAME;x
EVTDESC7075;An unsigned letter arrives.\n\n'My $HONORIFIC$, a little bird has whispered in my ear that you wish a certain person would just...go away, and that you might be in need of assistance. Or should I say, assassins...? Should you choose to acquire my services, leave a satchel with the money and the victim's name inside the old oak tree just south of town.';x
EVTDESC7100;An unsigned letter arrives.\n\n'My $HONORIFIC$, a little bird has whispered in my ear that you wish $AMBITION_TARGET_NAME$ would just...go away, and that you might be in need of assistance. Or should I say, assassins...? Should you choose to acquire my services, leave a satchel with the money and the victim's name under the bridge just north of town.';x
EVTDESC7105;Maybe riding alone through the woods wasn't such a good idea after all, as I now find myself surrounded by a band of brigands.;x
EVTDESC7110;Today at lunchtime the [Root.GetMyChancellorName] suddenly burst through the door.\n\n'My $HONORIFIC$, terrible news has reached us! While out riding, $AMBITION_TARGET_NAME$ was killed in an accident as $AMBITION_HE_SHE$ was thrown from $AMBITION_HIS_HER$ horse! Oh, and it's rumored that $AMBITION_HIS_HER$ saddle might have been tampered with...';x
EVTDESC7115;This morning the [Root.GetMyChancellorName] came rushing in.\n\n'My $HONORIFIC$, terrible news has reached us! $AMBITION_TARGET_NAME$ was found at the bottom of a staircase with a broken neck! Obviously $AMBITION_HE_SHE$ must have slipped...';x
EVTDESC7120;This afternoon the [Root.GetMyChancellorName] burst through the door, looking pale.\n\n'Black news, my $HONORIFIC$! While out riding, $AMBITION_TARGET_NAME$ was attacked and robbed by brigands! Showing no mercy, they cut $AMBITION_HIS_HER$ down and left $AMBITION_HIM_HER$ by the road...';x
EVTDESC7125;$AMBITION_TARGET_NAME$ was found a bit more stiff than usual this morning. Apparently $AMBITION_HE_SHE$ died of illness during the night, even though no one knew $AMBITION_HE_SHE$ was sick...;x
EVTDESC7130;The sheriff suddenly burst through the door looking exited.\n\n'My $HONORIFIC$, I have splendid news! My men have captured a band of brigands. I piece of paper found on them revels they were on their way to kill $AMBITION_TARGET_NAME$!';x
EVTDESC7135;My [Root.GetMyChancellorName] told me a cook of all people have thwarted my plans.\n\n'News my $HONORIFIC$! They tell us the cook caught a man sneaking around the kitchen trying to poison $AMBITION_TARGET_NAME$ lunch! Luckily though they caught him red-handed.';x
EVTDESC7140;I apparently visited the local tavern yesterday, which would explain this hangover. What is worse though, is they tell me I may have blabbered about a certain 'plot'...;x
EVTDESC7145;I never should have included that drunken blabbermouth, FROM_CHARACTERNAME, in a plot this delicate!;x
EVTDESC7150;The other plotters haven't lifted a finger against $AMBITION_TARGET_NAME$! Maybe it is time for me to strike...;x
EVTDESC7155;Good news, my $HONORIFIC$! Our plan to let $AMBITION_TARGET_NAME$ meet $OPPOSITE_HIS_HER$ maker has finally come to fruition.\n\nSincerely,\n\nFROM_CHARACTERNAME;x
EVTDESC7160;My $HONORIFIC$, I write to you with both good and bad news. The bad news is that my attempt to murder $AMBITION_TARGET_NAME$ failed... The good news is that $OPPOSITE_HE_SHE$ was seriously wounded! So give it a little time and I am sure that the good lord will come and collect $OPPOSITE_HIM_HER$!\n\nSincerely,\n\nFROM_CHARACTERNAME;x
EVTDESC7165;Unfortunately I am writing to you with bad news. Our plan to assassinate $AMBITION_TARGET_NAME$ has met with failure. The man I trusted to carry out the attempt failed miserably.\n\nSincerely,\n\nFROM_CHARACTERNAME;x
EVTDESC7170;My $HONORIFIC$, despite what you may have heard, I assure you that the moment just wasn't right for carrying out our plan against $AMBITION_TARGET_NAME$. Any half-hearted or ill-conceived attempts at this moment would only risk exposing our intentions without accomplishing our goals. Therefor I deceided it was best to wait for a better opportunity.\n\nSincerely,\n\nFROM_CHARACTERNAME;x
EVTDESC7175;An unsigned letter arrives.\n\n'My $HONORIFIC$, a little bird has whispered in my ear that you wish $AMBITION_TARGET_NAME$ would just...go away, and that you might be in need of assistance. Or should I say, assassins...? Should you choose to acquire my services, leave a satchel with the money and the victim's name inside the old oak tree just south of town.';x
EVTDESC7200;My tedious research is finally done. I have managed to fabricate a claim on a title that one of my fellow co-conspirators should be very interested in.;x

EVTOPTA7000;My prayers have been answered!;x
EVTOPTA7005;Pay them off.;x
EVTOPTA7010;Oh no! Such dreadful news...;x
EVTOPTA7015;Oh dear! What a tragedy...;x
EVTOPTA7020;Brigands? In my realm? What has the world come to...;x
EVTOPTA7025;Oh, how I shall miss $OPPOSITE_HIM_HER$...;x
EVTOPTA7030;Oh good... Stupid sheriff...;x
EVTOPTA7035;Yes, luckily...;x
EVTOPTA7050;I can't miss an opportunity like this.;x
EVTOPTA7055;Oh my, what wonderful news!;x
EVTOPTA7060;At least we are making progress.;x
EVTOPTA7065;Do I have to do everything myself?;x
EVTOPTA7070;That was probably for the best.;x
EVTOPTA7075;That bird must have read my mind!;x
EVTOPTA7100;My prayers have been answered!;x
EVTOPTA7105;Pay them off.;x
EVTOPTA7110;Oh no! Such dreadful news...;x
EVTOPTA7115;Oh dear! What a tragedy...;x
EVTOPTA7120;What has the world come to...;x
EVTOPTA7125;Oh, how I shall miss $AMBITION_HIM_HER$...;x
EVTOPTA7130;Oh good... Stupid sheriff...;x
EVTOPTA7135;Yes, luckily...;x
EVTOPTA7140;Honey and water, you have screwed me again!;x
EVTOPTA7145;My reputation is ruined!;x
EVTOPTA7150;I can't miss an opportunity like this.;x
EVTOPTA7155;Oh my, what wonderful news!;x
EVTOPTA7160;At least we are making progress.;x
EVTOPTA7165;Do I have to do everything myself?;x
EVTOPTA7170;That was probably for the best.;x
EVTOPTA7175;That bird must have read my mind!;x
EVTOPTA7200;This should be worth quite a lot!;x

EVTOPTB7000;Tempting... but too risky.;x
EVTOPTB7005;Maybe I should hire them to kill my $SPOUSE$?;x
EVTOPTB7050;A better opportunity will present itself.;x
EVTOPTB7070;That was a missed opportunity, you bloody fool!;x
EVTOPTB7075;Tempting... but too risky.;x
EVTOPTB7100;Tempting... but too risky.;x
EVTOPTB7105;Maybe I should hire them to kill $AMBITION_TARGET_NAME$ instead?;x
EVTOPTB7150;A better opportunity will present itself.;x
EVTOPTB7170;That was a missed opportunity, you bloody fool!;x
EVTOPTB7175;Tempting... but too risky.;x

EVTOPTC7000;This is clearly a trap!;x
EVTOPTC7050;$AMBITION_TARGET_NAME$ is as good as dead...;x
EVTOPTC7075;This is clearly a trap!;x
EVTOPTC7100;This is clearly a trap!;x
EVTOPTC7150;$AMBITION_TARGET_NAME$ is as good as dead...;x
EVTOPTC7175;This is clearly a trap!;x

EVTOPTD7050;Kill! Kill!;x
EVTOPTD7150;Kill! Kill!;x

EVTTOOLTIP7045;$CHARACTERTITLE$ $CHARACTERNAME$ receives a letter.;x
EVTTOOLTIP7055;Assassinate $CHARACTERTITLE$ $CHARACTERNAME$'s $SPOUSE$.;x
EVTTOOLTIP7060;$CHARACTERTITLE$ $CHARACTERNAME$'s $SPOUSE$ is wounded.;x
EVTTOOLTIP7065;The assassination attempt fails.;x
EVTTOOLTIP7070;I will send a letter informing $CHARACTERTITLE$ $CHARACTERNAME$ why I didn't act.;x
EVTTOOLTIP7105;Receives a letter of rejection.;x
EVTTOOLTIP7145;This will not please $CHARACTERTITLE$ $CHARACTERNAME$...;x
EVTTOOLTIP7155;Assassinate $AMBITION_TARGET_NAME$.;x
EVTTOOLTIP7160;$AMBITION_TARGET_NAME$ is wounded.;x
EVTTOOLTIP7165;The assassination attempt fails.;x
EVTTOOLTIP7170;I will send a letter informing $CHARACTERTITLE$ $CHARACTERNAME$ why I didn't act.;x
EVTTOOLTIP7205;Receives a letter;x
EVTTOOLTIP7600;successfully fabricating a claim.;x
EVTTOOLTIP7601;failing to fabricate a claim.;x
